"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"733" "G1_2" "G1" "37E_Bd" 2 0.138 "T3" 71 "1" "Bd" "37E" 0.129 0.00253859103528797 0.00900000000000001
"734" "G2_2" "G2" "37E_Bd" 2 0.134 "T3" 71 "3" "Bd" "37E" 0.129 0.00253859103528797 0.005
"735" "G3_2" "G3" "37E_Bd" 2 0.131 "T3" 71 "4" "Bd" "37E" 0.129 0.00253859103528797 0.002
"736" "G4_2" "G4" "37E_Bd" 2 0.131 "T3" 71 "5" "Bd" "37E" 0.129 0.00253859103528797 0.002
"737" "G5_2" "G5" "37E_Bd" 2 0.134 "T3" 71 "6" "Bd" "37E" 0.129 0.00253859103528797 0.005
"738" "G6_2" "G6" "37E_Bd" 2 0.133 "T3" 71 "7" "Bd" "37E" 0.129 0.00253859103528797 0.004
"739" "G7_2" "G7" "37E_Bd" 2 0.132 "T3" 71 "8" "Bd" "37E" 0.129 0.00253859103528797 0.003
"740" "G8_2" "G8" "37E_Bd" 2 0.133 "T3" 71 "9" "Bd" "37E" 0.129 0.00253859103528797 0.004
"741" "G9_2" "G9" "37E_Bd" 2 0.137 "T3" 71 "10" "Bd" "37E" 0.129 0.00253859103528797 0.00800000000000001
"742" "G10_2" "G10" "37E_Bd" 2 0.139 "T3" 71 "2" "Bd" "37E" 0.129 0.00253859103528797 0.01
"743" "G11_2" "G11" "Live_Bd" 2 0.244 "T3" 71 "3" "Bd" "Control" 0.1375 0.00383695481107377 0.1065
"744" "G12_2" "G12" "Live_Bd" 2 0.276 "T3" 71 "5" "Bd" "Control" 0.1375 0.00383695481107377 0.1385
"745" "A3_3" "A3" "37E_20D_Bd" 3 0.132 "T3" 71 "1" "Bd" "37E_20D" 0.1296 0.00171269767715535 0.00240000000000001
"746" "A4_3" "A4" "37E_20D_Bd" 3 0.13 "T3" 71 "2" "Bd" "37E_20D" 0.1296 0.00171269767715535 0.000400000000000011
"747" "A7_3" "A7" "37E_2F_Bd" 3 0.125 "T3" 71 "1" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0038
"748" "A8_3" "A8" "37E_2F_Bd" 3 0.128 "T3" 71 "2" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0068
"749" "A11_3" "A11" "37E_54D_Bd" 3 0.152 "T3" 71 "1" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0181
"750" "A12_3" "A12" "37E_54D_Bd" 3 0.155 "T3" 71 "2" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0211
"751" "B3_3" "B3" "37E_20D_Bd" 3 0.13 "T3" 71 "3" "Bd" "37E_20D" 0.1296 0.00171269767715535 0.000400000000000011
"752" "B4_3" "B4" "37E_20D_Bd" 3 0.129 "T3" 71 "4" "Bd" "37E_20D" 0.1296 0.00171269767715535 -0.000599999999999989
"753" "B7_3" "B7" "37E_2F_Bd" 3 0.127 "T3" 71 "3" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0058
"754" "B8_3" "B8" "37E_2F_Bd" 3 0.129 "T3" 71 "4" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0078
"755" "B11_3" "B11" "37E_54D_Bd" 3 0.146 "T3" 71 "3" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0121
"756" "B12_3" "B12" "37E_54D_Bd" 3 0.156 "T3" 71 "4" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0221
"757" "C3_3" "C3" "37E_20D_Bd" 3 0.133 "T3" 71 "5" "Bd" "37E_20D" 0.1296 0.00171269767715535 0.00340000000000001
"758" "C4_3" "C4" "37E_20D_Bd" 3 0.128 "T3" 71 "6" "Bd" "37E_20D" 0.1296 0.00171269767715535 -0.00159999999999999
"759" "C7_3" "C7" "37E_2F_Bd" 3 0.127 "T3" 71 "5" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0058
"760" "C8_3" "C8" "37E_2F_Bd" 3 0.129 "T3" 71 "6" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0078
"761" "C11_3" "C11" "37E_54D_Bd" 3 0.146 "T3" 71 "5" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0121
"762" "C12_3" "C12" "37E_54D_Bd" 3 0.154 "T3" 71 "6" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0201
"763" "D3_3" "D3" "37E_20D_Bd" 3 0.136 "T3" 71 "7" "Bd" "37E_20D" 0.1296 0.00171269767715535 0.00640000000000002
"764" "D4_3" "D4" "37E_20D_Bd" 3 0.129 "T3" 71 "8" "Bd" "37E_20D" 0.1296 0.00171269767715535 -0.000599999999999989
"765" "D7_3" "D7" "37E_2F_Bd" 3 0.128 "T3" 71 "7" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0068
"766" "D8_3" "D8" "37E_2F_Bd" 3 0.129 "T3" 71 "8" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0078
"767" "D11_3" "D11" "37E_54D_Bd" 3 0.15 "T3" 71 "7" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0161
"768" "D12_3" "D12" "37E_54D_Bd" 3 0.155 "T3" 71 "8" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0211
"769" "E3_3" "E3" "37E_20D_Bd" 3 0.133 "T3" 71 "9" "Bd" "37E_20D" 0.1296 0.00171269767715535 0.00340000000000001
"770" "E4_3" "E4" "37E_20D_Bd" 3 0.127 "T3" 71 "10" "Bd" "37E_20D" 0.1296 0.00171269767715535 -0.00259999999999999
"771" "E7_3" "E7" "37E_2F_Bd" 3 0.127 "T3" 71 "9" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0058
"772" "E8_3" "E8" "37E_2F_Bd" 3 0.128 "T3" 71 "10" "Bd" "37E_2F" 0.1212 0.00122927259430572 0.0068
"773" "E11_3" "E11" "37E_54D_Bd" 3 0.16 "T3" 71 "9" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0261
"774" "E12_3" "E12" "37E_54D_Bd" 3 0.154 "T3" 71 "10" "Bd" "37E_54D" 0.1339 0.00159513148186739 0.0201
"775" "F11_3" "F11" "Live_Bd" 3 0.293 "T3" 71 "1" "Bd" "Control" 0.1375 0.00383695481107377 0.1555
"776" "F12_3" "F12" "Live_Bd" 3 0.318 "T3" 71 "2" "Bd" "Control" 0.1375 0.00383695481107377 0.1805
"777" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.15 "T3" 71 "1" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.0232
"778" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.139 "T3" 71 "3" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.0122
"779" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.135 "T3" 71 "4" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.00820000000000001
"780" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.131 "T3" 71 "5" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.00420000000000001
"781" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.131 "T3" 71 "6" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.00420000000000001
"782" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.135 "T3" 71 "7" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.00820000000000001
"783" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.127 "T3" 71 "8" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.000200000000000006
"784" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.129 "T3" 71 "9" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.00220000000000001
"785" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.126 "T3" 71 "10" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 -0.000799999999999995
"786" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.154 "T3" 71 "2" "Bd" "37E_Jliv10" 0.1268 0.00594044517598546 0.0272
"787" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.161 "T3" 71 "1" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0133
"788" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.162 "T3" 71 "2" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0143
"789" "A7_4" "A7" "54D_Bd" 4 0.238 "T3" 71 "1" "Bd" "54D" 0.1458 0.00557374799095426 0.0922
"790" "A8_4" "A8" "54D_Bd" 4 0.244 "T3" 71 "2" "Bd" "54D" 0.1458 0.00557374799095426 0.0982
"791" "A11_4" "A11" "54D_20D_Bd" 4 0.27 "T3" 71 "1" "Bd" "54D_20D" 0.142 0.00989949493661166 0.128
"792" "A12_4" "A12" "54D_20D_Bd" 4 0.328 "T3" 71 "2" "Bd" "54D_20D" 0.142 0.00989949493661166 0.186
"793" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.156 "T3" 71 "3" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0083
"794" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.16 "T3" 71 "4" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0123
"795" "B7_4" "B7" "54D_Bd" 4 0.246 "T3" 71 "3" "Bd" "54D" 0.1458 0.00557374799095426 0.1002
"796" "B8_4" "B8" "54D_Bd" 4 0.247 "T3" 71 "4" "Bd" "54D" 0.1458 0.00557374799095426 0.1012
"797" "B11_4" "B11" "54D_20D_Bd" 4 0.266 "T3" 71 "3" "Bd" "54D_20D" 0.142 0.00989949493661166 0.124
"798" "B12_4" "B12" "54D_20D_Bd" 4 0.263 "T3" 71 "4" "Bd" "54D_20D" 0.142 0.00989949493661166 0.121
"799" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.152 "T3" 71 "5" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0043
"800" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.151 "T3" 71 "6" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0033
"801" "C7_4" "C7" "54D_Bd" 4 0.242 "T3" 71 "5" "Bd" "54D" 0.1458 0.00557374799095426 0.0962
"802" "C8_4" "C8" "54D_Bd" 4 0.242 "T3" 71 "6" "Bd" "54D" 0.1458 0.00557374799095426 0.0962
"803" "C11_4" "C11" "54D_20D_Bd" 4 0.285 "T3" 71 "5" "Bd" "54D_20D" 0.142 0.00989949493661166 0.143
"804" "C12_4" "C12" "54D_20D_Bd" 4 0.292 "T3" 71 "6" "Bd" "54D_20D" 0.142 0.00989949493661166 0.15
"805" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.151 "T3" 71 "7" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0033
"806" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.155 "T3" 71 "8" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0073
"807" "D7_4" "D7" "54D_Bd" 4 0.24 "T3" 71 "7" "Bd" "54D" 0.1458 0.00557374799095426 0.0942
"808" "D8_4" "D8" "54D_Bd" 4 0.241 "T3" 71 "8" "Bd" "54D" 0.1458 0.00557374799095426 0.0952
"809" "D11_4" "D11" "54D_20D_Bd" 4 0.256 "T3" 71 "7" "Bd" "54D_20D" 0.142 0.00989949493661166 0.114
"810" "D12_4" "D12" "54D_20D_Bd" 4 0.262 "T3" 71 "8" "Bd" "54D_20D" 0.142 0.00989949493661166 0.12
"811" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.146 "T3" 71 "9" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 -0.00170000000000001
"812" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.149 "T3" 71 "10" "Bd" "37E_JlivBTP" 0.1477 0.00466785699104941 0.0013
"813" "E7_4" "E7" "54D_Bd" 4 0.233 "T3" 71 "9" "Bd" "54D" 0.1458 0.00557374799095426 0.0872
"814" "E8_4" "E8" "54D_Bd" 4 0.233 "T3" 71 "10" "Bd" "54D" 0.1458 0.00557374799095426 0.0872
"815" "E11_4" "E11" "54D_20D_Bd" 4 0.28 "T3" 71 "9" "Bd" "54D_20D" 0.142 0.00989949493661166 0.138
"816" "E12_4" "E12" "54D_20D_Bd" 4 0.281 "T3" 71 "10" "Bd" "54D_20D" 0.142 0.00989949493661166 0.139
"817" "G1_4" "G1" "54D_2F_Bd" 4 0.133 "T3" 71 "1" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0015
"818" "G2_4" "G2" "54D_2F_Bd" 4 0.133 "T3" 71 "3" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0015
"819" "G3_4" "G3" "54D_2F_Bd" 4 0.134 "T3" 71 "4" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0025
"820" "G4_4" "G4" "54D_2F_Bd" 4 0.136 "T3" 71 "5" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0045
"821" "G5_4" "G5" "54D_2F_Bd" 4 0.136 "T3" 71 "6" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0045
"822" "G6_4" "G6" "54D_2F_Bd" 4 0.139 "T3" 71 "7" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.00750000000000001
"823" "G7_4" "G7" "54D_2F_Bd" 4 0.135 "T3" 71 "8" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0035
"824" "G8_4" "G8" "54D_2F_Bd" 4 0.137 "T3" 71 "9" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0055
"825" "G9_4" "G9" "54D_2F_Bd" 4 0.138 "T3" 71 "10" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.00650000000000001
"826" "G10_4" "G10" "54D_2F_Bd" 4 0.137 "T3" 71 "2" "Bd" "54D_2F" 0.1315 0.00330823887354654 0.0055
"827" "H11_4" "H11" "Live_Bd" 4 0.316 "T3" 71 "8" "Bd" "Control" 0.1375 0.00383695481107377 0.1785
"828" "H12_4" "H12" "Live_Bd" 4 0.296 "T3" 71 "10" "Bd" "Control" 0.1375 0.00383695481107377 0.1585
"829" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.263 "T3" 71 "1" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.1297
"830" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.25 "T3" 71 "2" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.1167
"831" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.17 "T3" 71 "1" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0283
"832" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.163 "T3" 71 "2" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0213
"833" "A11_5" "A11" "Jliv10_Bd" 5 0.167 "T3" 71 "1" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0168
"834" "A12_5" "A12" "Jliv10_Bd" 5 0.17 "T3" 71 "2" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0198
"835" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.192 "T3" 71 "3" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0587
"836" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.208 "T3" 71 "4" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0747
"837" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.165 "T3" 71 "3" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0233
"838" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.16 "T3" 71 "4" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0183
"839" "B11_5" "B11" "Jliv10_Bd" 5 0.165 "T3" 71 "3" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0148
"840" "B12_5" "B12" "Jliv10_Bd" 5 0.176 "T3" 71 "4" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0258
"841" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.162 "T3" 71 "5" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0287
"842" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.166 "T3" 71 "6" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0327
"843" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.156 "T3" 71 "5" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0143
"844" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.158 "T3" 71 "6" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0163
"845" "C11_5" "C11" "Jliv10_Bd" 5 0.157 "T3" 71 "5" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0068
"846" "C12_5" "C12" "Jliv10_Bd" 5 0.16 "T3" 71 "6" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0098
"847" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.159 "T3" 71 "7" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0257
"848" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.165 "T3" 71 "8" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0317
"849" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.151 "T3" 71 "7" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0093
"850" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.158 "T3" 71 "8" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0163
"851" "D11_5" "D11" "Jliv10_Bd" 5 0.162 "T3" 71 "7" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0118
"852" "D12_5" "D12" "Jliv10_Bd" 5 0.16 "T3" 71 "8" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0098
"853" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.149 "T3" 71 "9" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0157
"854" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.153 "T3" 71 "10" "Bd" "54D_Jliv10" 0.1333 0.0038020462326957 0.0197
"855" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.152 "T3" 71 "9" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0103
"856" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.158 "T3" 71 "10" "Bd" "54D_JlivBTP" 0.1417 0.00356058671819375 0.0163
"857" "E11_5" "E11" "Jliv10_Bd" 5 0.165 "T3" 71 "9" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0148
"858" "E12_5" "E12" "Jliv10_Bd" 5 0.168 "T3" 71 "10" "Bd" "Jliv10" 0.1502 0.00410419839243237 0.0178
"859" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.148 "T3" 71 "1" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0104
"860" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.145 "T3" 71 "3" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.00739999999999999
"861" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.15 "T3" 71 "4" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0124
"862" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.151 "T3" 71 "5" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0134
"863" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.153 "T3" 71 "6" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0154
"864" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.151 "T3" 71 "7" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0134
"865" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.152 "T3" 71 "8" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0144
"866" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.153 "T3" 71 "9" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0154
"867" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.158 "T3" 71 "10" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0204
"868" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.162 "T3" 71 "2" "Bd" "Jliv10_JlivBTP" 0.1376 0.00435124503255485 0.0244
"869" "G11_5" "G11" "Live_Bd" 5 0.186 "T3" 71 "4" "Bd" "Control" 0.1375 0.00383695481107377 0.0485
"870" "G12_5" "G12" "Live_Bd" 5 0.297 "T3" 71 "6" "Bd" "Control" 0.1375 0.00383695481107377 0.1595
"871" "H1_5" "H1" "JlivBTP_Bd" 5 0.165 "T3" 71 "1" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0279
"872" "H2_5" "H2" "JlivBTP_Bd" 5 0.16 "T3" 71 "3" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0229
"873" "H3_5" "H3" "JlivBTP_Bd" 5 0.161 "T3" 71 "4" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0239
"874" "H4_5" "H4" "JlivBTP_Bd" 5 0.161 "T3" 71 "5" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0239
"875" "H5_5" "H5" "JlivBTP_Bd" 5 0.211 "T3" 71 "6" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0739
"876" "H6_5" "H6" "JlivBTP_Bd" 5 0.225 "T3" 71 "7" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0879
"877" "H7_5" "H7" "JlivBTP_Bd" 5 0.154 "T3" 71 "8" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0169
"878" "H8_5" "H8" "JlivBTP_Bd" 5 0.166 "T3" 71 "9" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0289
"879" "H9_5" "H9" "JlivBTP_Bd" 5 0.376 "T3" 71 "10" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.2389
"880" "H10_5" "H10" "JlivBTP_Bd" 5 0.229 "T3" 71 "2" "Bd" "JlivBTP" 0.1371 0.00280673792466945 0.0919
"881" "A3_1" "A3" "20D_Bd" 1 0.174 "T4" 95 "1" "Bd" "20D" 0.1421 0.00550656174234178 0.0319
"882" "A4_1" "A4" "20D_Bd" 1 0.166 "T4" 95 "2" "Bd" "20D" 0.1421 0.00550656174234178 0.0239
"883" "A7_1" "A7" "20D_2F_Bd" 1 0.16 "T4" 95 "1" "Bd" "20D_2F" 0.1461 0.003900142447541 0.0139
"884" "A8_1" "A8" "20D_2F_Bd" 1 0.161 "T4" 95 "2" "Bd" "20D_2F" 0.1461 0.003900142447541 0.0149
"885" "A11_1" "A11" "20D_Jliv10_Bd" 1 0.193 "T4" 95 "1" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0369
"886" "A12_1" "A12" "20D_Jliv10_Bd" 1 0.209 "T4" 95 "2" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0529
"887" "B3_1" "B3" "20D_Bd" 1 0.158 "T4" 95 "3" "Bd" "20D" 0.1421 0.00550656174234178 0.0159
"888" "B4_1" "B4" "20D_Bd" 1 0.159 "T4" 95 "4" "Bd" "20D" 0.1421 0.00550656174234178 0.0169
"889" "B7_1" "B7" "20D_2F_Bd" 1 0.162 "T4" 95 "3" "Bd" "20D_2F" 0.1461 0.003900142447541 0.0159
"890" "B8_1" "B8" "20D_2F_Bd" 1 0.156 "T4" 95 "4" "Bd" "20D_2F" 0.1461 0.003900142447541 0.00989999999999999
"891" "B11_1" "B11" "20D_Jliv10_Bd" 1 0.2 "T4" 95 "3" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0439
"892" "B12_1" "B12" "20D_Jliv10_Bd" 1 0.218 "T4" 95 "4" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0619
"893" "C3_1" "C3" "20D_Bd" 1 0.157 "T4" 95 "5" "Bd" "20D" 0.1421 0.00550656174234178 0.0149
"894" "C4_1" "C4" "20D_Bd" 1 0.152 "T4" 95 "6" "Bd" "20D" 0.1421 0.00550656174234178 0.00989999999999999
"895" "C7_1" "C7" "20D_2F_Bd" 1 0.155 "T4" 95 "5" "Bd" "20D_2F" 0.1461 0.003900142447541 0.00889999999999999
"896" "C8_1" "C8" "20D_2F_Bd" 1 0.156 "T4" 95 "6" "Bd" "20D_2F" 0.1461 0.003900142447541 0.00989999999999999
"897" "C11_1" "C11" "20D_Jliv10_Bd" 1 0.185 "T4" 95 "5" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0289
"898" "C12_1" "C12" "20D_Jliv10_Bd" 1 0.23 "T4" 95 "6" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0739
"899" "D3_1" "D3" "20D_Bd" 1 0.155 "T4" 95 "7" "Bd" "20D" 0.1421 0.00550656174234178 0.0129
"900" "D4_1" "D4" "20D_Bd" 1 0.152 "T4" 95 "8" "Bd" "20D" 0.1421 0.00550656174234178 0.00989999999999999
"901" "D7_1" "D7" "20D_2F_Bd" 1 0.15 "T4" 95 "7" "Bd" "20D_2F" 0.1461 0.003900142447541 0.00389999999999999
"902" "D8_1" "D8" "20D_2F_Bd" 1 0.149 "T4" 95 "8" "Bd" "20D_2F" 0.1461 0.003900142447541 0.00289999999999999
"903" "D11_1" "D11" "20D_Jliv10_Bd" 1 0.19 "T4" 95 "7" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0339
"904" "D12_1" "D12" "20D_Jliv10_Bd" 1 0.249 "T4" 95 "8" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0929
"905" "E3_1" "E3" "20D_Bd" 1 0.152 "T4" 95 "9" "Bd" "20D" 0.1421 0.00550656174234178 0.00989999999999999
"906" "E4_1" "E4" "20D_Bd" 1 0.158 "T4" 95 "10" "Bd" "20D" 0.1421 0.00550656174234178 0.0159
"907" "E7_1" "E7" "20D_2F_Bd" 1 0.15 "T4" 95 "9" "Bd" "20D_2F" 0.1461 0.003900142447541 0.00389999999999999
"908" "E8_1" "E8" "20D_2F_Bd" 1 0.146 "T4" 95 "10" "Bd" "20D_2F" 0.1461 0.003900142447541 -0.000100000000000017
"909" "E11_1" "E11" "20D_Jliv10_Bd" 1 0.209 "T4" 95 "9" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.0529
"910" "E12_1" "E12" "20D_Jliv10_Bd" 1 0.297 "T4" 95 "10" "Bd" "20D_Jliv10" 0.1561 0.00611827862501647 0.1409
"911" "G1_1" "G1" "20D_JlivBTP_Bd" 1 0.188 "T4" 95 "1" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0487
"912" "G2_1" "G2" "20D_JlivBTP_Bd" 1 0.169 "T4" 95 "3" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0297
"913" "G3_1" "G3" "20D_JlivBTP_Bd" 1 0.174 "T4" 95 "4" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0347
"914" "G4_1" "G4" "20D_JlivBTP_Bd" 1 0.171 "T4" 95 "5" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0317
"915" "G5_1" "G5" "20D_JlivBTP_Bd" 1 0.168 "T4" 95 "6" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0287
"916" "G6_1" "G6" "20D_JlivBTP_Bd" 1 0.163 "T4" 95 "7" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0237
