"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"723" "D7_2" "D7" "2F_Jliv10_Bd" 2 0.129 "T3" 73 "7" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.0015
"724" "D8_2" "D8" "2F_Jliv10_Bd" 2 0.13 "T3" 73 "8" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.0025
"725" "D11_2" "D11" "2f_JlivBTP_Bd" 2 0.14 "T3" 73 "7" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.00270000000000001
"726" "D12_2" "D12" "2f_JlivBTP_Bd" 2 0.141 "T3" 73 "8" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.00369999999999998
"727" "E3_2" "E3" "2F_Bd" 2 0.123 "T3" 73 "9" "Bd" "2F" 0.1208 0.00410419839243237 0.00219999999999999
"728" "E4_2" "E4" "2F_Bd" 2 0.122 "T3" 73 "10" "Bd" "2F" 0.1208 0.00410419839243237 0.00119999999999999
"729" "E7_2" "E7" "2F_Jliv10_Bd" 2 0.128 "T3" 73 "9" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 5e-04
"730" "E8_2" "E8" "2F_Jliv10_Bd" 2 0.132 "T3" 73 "10" "Bd" "2F_Jliv10" 0.1275 0.00347211110933328 0.0045
"731" "E11_2" "E11" "2f_JlivBTP_Bd" 2 0.137 "T3" 73 "9" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 -0.000299999999999995
"732" "E12_2" "E12" "2f_JlivBTP_Bd" 2 0.139 "T3" 73 "10" "Bd" "2f_JlivBTP" 0.1373 0.00527151675411251 0.00170000000000001
"733" "G1_2" "G1" "37E_Bd" 2 0.146 "T3" 73 "1" "Bd" "37E" 0.1337 0.00714998057495419 0.0123
"734" "G2_2" "G2" "37E_Bd" 2 0.144 "T3" 73 "3" "Bd" "37E" 0.1337 0.00714998057495419 0.0103
"735" "G3_2" "G3" "37E_Bd" 2 0.143 "T3" 73 "4" "Bd" "37E" 0.1337 0.00714998057495419 0.00929999999999997
"736" "G4_2" "G4" "37E_Bd" 2 0.144 "T3" 73 "5" "Bd" "37E" 0.1337 0.00714998057495419 0.0103
"737" "G5_2" "G5" "37E_Bd" 2 0.143 "T3" 73 "6" "Bd" "37E" 0.1337 0.00714998057495419 0.00929999999999997
"738" "G6_2" "G6" "37E_Bd" 2 0.145 "T3" 73 "7" "Bd" "37E" 0.1337 0.00714998057495419 0.0113
"739" "G7_2" "G7" "37E_Bd" 2 0.149 "T3" 73 "8" "Bd" "37E" 0.1337 0.00714998057495419 0.0153
"740" "G8_2" "G8" "37E_Bd" 2 0.144 "T3" 73 "9" "Bd" "37E" 0.1337 0.00714998057495419 0.0103
"741" "G9_2" "G9" "37E_Bd" 2 0.148 "T3" 73 "10" "Bd" "37E" 0.1337 0.00714998057495419 0.0143
"742" "G10_2" "G10" "37E_Bd" 2 0.147 "T3" 73 "2" "Bd" "37E" 0.1337 0.00714998057495419 0.0133
"743" "G11_2" "G11" "Live_Bd" 2 0.152 "T3" 73 "3" "Bd" "Control" 0.1384 0.00440201973845844 0.0136
"744" "G12_2" "G12" "Live_Bd" 2 0.152 "T3" 73 "5" "Bd" "Control" 0.1384 0.00440201973845844 0.0136
"745" "A3_3" "A3" "37E_20D_Bd" 3 0.156 "T3" 73 "1" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.0127
"746" "A4_3" "A4" "37E_20D_Bd" 3 0.154 "T3" 73 "2" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.0107
"747" "A7_3" "A7" "37E_2F_Bd" 3 0.159 "T3" 73 "1" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.0147
"748" "A8_3" "A8" "37E_2F_Bd" 3 0.159 "T3" 73 "2" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.0147
"749" "A11_3" "A11" "37E_54D_Bd" 3 0.164 "T3" 73 "1" "Bd" "37E_54D" 0.146 0.00596284793999943 0.018
"750" "A12_3" "A12" "37E_54D_Bd" 3 0.161 "T3" 73 "2" "Bd" "37E_54D" 0.146 0.00596284793999943 0.015
"751" "B3_3" "B3" "37E_20D_Bd" 3 0.151 "T3" 73 "3" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00770000000000001
"752" "B4_3" "B4" "37E_20D_Bd" 3 0.152 "T3" 73 "4" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00870000000000001
"753" "B7_3" "B7" "37E_2F_Bd" 3 0.159 "T3" 73 "3" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.0147
"754" "B8_3" "B8" "37E_2F_Bd" 3 0.155 "T3" 73 "4" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.0107
"755" "B11_3" "B11" "37E_54D_Bd" 3 0.16 "T3" 73 "3" "Bd" "37E_54D" 0.146 0.00596284793999943 0.014
"756" "B12_3" "B12" "37E_54D_Bd" 3 0.162 "T3" 73 "4" "Bd" "37E_54D" 0.146 0.00596284793999943 0.016
"757" "C3_3" "C3" "37E_20D_Bd" 3 0.151 "T3" 73 "5" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00770000000000001
"758" "C4_3" "C4" "37E_20D_Bd" 3 0.145 "T3" 73 "6" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00170000000000001
"759" "C7_3" "C7" "37E_2F_Bd" 3 0.15 "T3" 73 "5" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.00570000000000001
"760" "C8_3" "C8" "37E_2F_Bd" 3 0.146 "T3" 73 "6" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.00170000000000001
"761" "C11_3" "C11" "37E_54D_Bd" 3 0.154 "T3" 73 "5" "Bd" "37E_54D" 0.146 0.00596284793999943 0.00800000000000001
"762" "C12_3" "C12" "37E_54D_Bd" 3 0.155 "T3" 73 "6" "Bd" "37E_54D" 0.146 0.00596284793999943 0.00900000000000001
"763" "D3_3" "D3" "37E_20D_Bd" 3 0.149 "T3" 73 "7" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00570000000000001
"764" "D4_3" "D4" "37E_20D_Bd" 3 0.151 "T3" 73 "8" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00770000000000001
"765" "D7_3" "D7" "37E_2F_Bd" 3 0.143 "T3" 73 "7" "Bd" "37E_2F" 0.1443 0.00469160005873381 -0.0013
"766" "D8_3" "D8" "37E_2F_Bd" 3 0.146 "T3" 73 "8" "Bd" "37E_2F" 0.1443 0.00469160005873381 0.00170000000000001
"767" "D11_3" "D11" "37E_54D_Bd" 3 0.153 "T3" 73 "7" "Bd" "37E_54D" 0.146 0.00596284793999943 0.00700000000000001
"768" "D12_3" "D12" "37E_54D_Bd" 3 0.157 "T3" 73 "8" "Bd" "37E_54D" 0.146 0.00596284793999943 0.011
"769" "E3_3" "E3" "37E_20D_Bd" 3 0.146 "T3" 73 "9" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00270000000000001
"770" "E4_3" "E4" "37E_20D_Bd" 3 0.148 "T3" 73 "10" "Bd" "37E_20D" 0.1433 0.00365300485141266 0.00470000000000001
"771" "E7_3" "E7" "37E_2F_Bd" 3 0.143 "T3" 73 "9" "Bd" "37E_2F" 0.1443 0.00469160005873381 -0.0013
"772" "E8_3" "E8" "37E_2F_Bd" 3 0.144 "T3" 73 "10" "Bd" "37E_2F" 0.1443 0.00469160005873381 -0.000299999999999995
"773" "E11_3" "E11" "37E_54D_Bd" 3 0.15 "T3" 73 "9" "Bd" "37E_54D" 0.146 0.00596284793999943 0.004
"774" "E12_3" "E12" "37E_54D_Bd" 3 0.157 "T3" 73 "10" "Bd" "37E_54D" 0.146 0.00596284793999943 0.011
"775" "F11_3" "F11" "Live_Bd" 3 0.177 "T3" 73 "1" "Bd" "Control" 0.1384 0.00440201973845844 0.0386
"776" "F12_3" "F12" "Live_Bd" 3 0.195 "T3" 73 "2" "Bd" "Control" 0.1384 0.00440201973845844 0.0566
"777" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.151 "T3" 73 "1" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0104
"778" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.152 "T3" 73 "3" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0114
"779" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.149 "T3" 73 "4" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.00839999999999999
"780" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.153 "T3" 73 "5" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0124
"781" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.152 "T3" 73 "6" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0114
"782" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.15 "T3" 73 "7" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.00939999999999999
"783" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.153 "T3" 73 "8" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0124
"784" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.15 "T3" 73 "9" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.00939999999999999
"785" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.152 "T3" 73 "10" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0114
"786" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.155 "T3" 73 "2" "Bd" "37E_Jliv10" 0.1406 0.00414192655120241 0.0144
"787" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.165 "T3" 73 "1" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0213
"788" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.17 "T3" 73 "2" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0263
"789" "A7_4" "A7" "54D_Bd" 4 0.242 "T3" 73 "1" "Bd" "54D" 0.1408 0.00428952211790543 0.1012
"790" "A8_4" "A8" "54D_Bd" 4 0.229 "T3" 73 "2" "Bd" "54D" 0.1408 0.00428952211790543 0.0882
"791" "A11_4" "A11" "54D_20D_Bd" 4 0.282 "T3" 73 "1" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1333
"792" "A12_4" "A12" "54D_20D_Bd" 4 0.285 "T3" 73 "2" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1363
"793" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.157 "T3" 73 "3" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0133
"794" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.163 "T3" 73 "4" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0193
"795" "B7_4" "B7" "54D_Bd" 4 0.248 "T3" 73 "3" "Bd" "54D" 0.1408 0.00428952211790543 0.1072
"796" "B8_4" "B8" "54D_Bd" 4 0.23 "T3" 73 "4" "Bd" "54D" 0.1408 0.00428952211790543 0.0892
"797" "B11_4" "B11" "54D_20D_Bd" 4 0.258 "T3" 73 "3" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1093
"798" "B12_4" "B12" "54D_20D_Bd" 4 0.26 "T3" 73 "4" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1113
"799" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.155 "T3" 73 "5" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0113
"800" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.163 "T3" 73 "6" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0193
"801" "C7_4" "C7" "54D_Bd" 4 0.261 "T3" 73 "5" "Bd" "54D" 0.1408 0.00428952211790543 0.1202
"802" "C8_4" "C8" "54D_Bd" 4 0.233 "T3" 73 "6" "Bd" "54D" 0.1408 0.00428952211790543 0.0922
"803" "C11_4" "C11" "54D_20D_Bd" 4 0.265 "T3" 73 "5" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1163
"804" "C12_4" "C12" "54D_20D_Bd" 4 0.258 "T3" 73 "6" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1093
"805" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.15 "T3" 73 "7" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0063
"806" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.16 "T3" 73 "8" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0163
"807" "D7_4" "D7" "54D_Bd" 4 0.252 "T3" 73 "7" "Bd" "54D" 0.1408 0.00428952211790543 0.1112
"808" "D8_4" "D8" "54D_Bd" 4 0.249 "T3" 73 "8" "Bd" "54D" 0.1408 0.00428952211790543 0.1082
"809" "D11_4" "D11" "54D_20D_Bd" 4 0.249 "T3" 73 "7" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1003
"810" "D12_4" "D12" "54D_20D_Bd" 4 0.248 "T3" 73 "8" "Bd" "54D_20D" 0.1487 0.00573585215988 0.0993
"811" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.145 "T3" 73 "9" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0013
"812" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.152 "T3" 73 "10" "Bd" "37E_JlivBTP" 0.1437 0.00416466618643612 0.0083
"813" "E7_4" "E7" "54D_Bd" 4 0.216 "T3" 73 "9" "Bd" "54D" 0.1408 0.00428952211790543 0.0752
"814" "E8_4" "E8" "54D_Bd" 4 0.228 "T3" 73 "10" "Bd" "54D" 0.1408 0.00428952211790543 0.0872
"815" "E11_4" "E11" "54D_20D_Bd" 4 0.268 "T3" 73 "9" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1193
"816" "E12_4" "E12" "54D_20D_Bd" 4 0.282 "T3" 73 "10" "Bd" "54D_20D" 0.1487 0.00573585215988 0.1333
"817" "G1_4" "G1" "54D_2F_Bd" 4 0.125 "T3" 73 "1" "Bd" "54D_2F" 0.1284 0.00733636301052656 -0.00340000000000001
"818" "G2_4" "G2" "54D_2F_Bd" 4 0.122 "T3" 73 "3" "Bd" "54D_2F" 0.1284 0.00733636301052656 -0.00640000000000002
"819" "G3_4" "G3" "54D_2F_Bd" 4 0.126 "T3" 73 "4" "Bd" "54D_2F" 0.1284 0.00733636301052656 -0.00240000000000001
"820" "G4_4" "G4" "54D_2F_Bd" 4 0.128 "T3" 73 "5" "Bd" "54D_2F" 0.1284 0.00733636301052656 -0.000400000000000011
"821" "G5_4" "G5" "54D_2F_Bd" 4 0.132 "T3" 73 "6" "Bd" "54D_2F" 0.1284 0.00733636301052656 0.00359999999999999
"822" "G6_4" "G6" "54D_2F_Bd" 4 0.132 "T3" 73 "7" "Bd" "54D_2F" 0.1284 0.00733636301052656 0.00359999999999999
"823" "G7_4" "G7" "54D_2F_Bd" 4 0.132 "T3" 73 "8" "Bd" "54D_2F" 0.1284 0.00733636301052656 0.00359999999999999
"824" "G8_4" "G8" "54D_2F_Bd" 4 0.132 "T3" 73 "9" "Bd" "54D_2F" 0.1284 0.00733636301052656 0.00359999999999999
"825" "G9_4" "G9" "54D_2F_Bd" 4 0.133 "T3" 73 "10" "Bd" "54D_2F" 0.1284 0.00733636301052656 0.00459999999999999
"826" "G10_4" "G10" "54D_2F_Bd" 4 0.136 "T3" 73 "2" "Bd" "54D_2F" 0.1284 0.00733636301052656 0.0076
"827" "H11_4" "H11" "Live_Bd" 4 0.251 "T3" 73 "8" "Bd" "Control" 0.1384 0.00440201973845844 0.1126
"828" "H12_4" "H12" "Live_Bd" 4 0.251 "T3" 73 "10" "Bd" "Control" 0.1384 0.00440201973845844 0.1126
"829" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.146 "T3" 73 "1" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0223
"830" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.148 "T3" 73 "2" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0243
"831" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.154 "T3" 73 "1" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0325
"832" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.155 "T3" 73 "2" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0335
"833" "A11_5" "A11" "Jliv10_Bd" 5 0.171 "T3" 73 "1" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0412
"834" "A12_5" "A12" "Jliv10_Bd" 5 0.199 "T3" 73 "2" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0692
"835" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.133 "T3" 73 "3" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0093
"836" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.133 "T3" 73 "4" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0093
"837" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.15 "T3" 73 "3" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0285
"838" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.145 "T3" 73 "4" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0235
"839" "B11_5" "B11" "Jliv10_Bd" 5 0.157 "T3" 73 "3" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0272
"840" "B12_5" "B12" "Jliv10_Bd" 5 0.167 "T3" 73 "4" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0372
"841" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.139 "T3" 73 "5" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0153
"842" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.136 "T3" 73 "6" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0123
"843" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.147 "T3" 73 "5" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0255
"844" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.148 "T3" 73 "6" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0265
"845" "C11_5" "C11" "Jliv10_Bd" 5 0.162 "T3" 73 "5" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0322
"846" "C12_5" "C12" "Jliv10_Bd" 5 0.182 "T3" 73 "6" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0522
"847" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.137 "T3" 73 "7" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0133
"848" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.141 "T3" 73 "8" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0173
"849" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.143 "T3" 73 "7" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0215
"850" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.148 "T3" 73 "8" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0265
"851" "D11_5" "D11" "Jliv10_Bd" 5 0.168 "T3" 73 "7" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0382
"852" "D12_5" "D12" "Jliv10_Bd" 5 0.194 "T3" 73 "8" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0642
"853" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.141 "T3" 73 "9" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0173
"854" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.14 "T3" 73 "10" "Bd" "54D_Jliv10" 0.1237 0.00416466618643613 0.0163
"855" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.145 "T3" 73 "9" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0235
"856" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.143 "T3" 73 "10" "Bd" "54D_JlivBTP" 0.1215 0.00516935413975694 0.0215
"857" "E11_5" "E11" "Jliv10_Bd" 5 0.189 "T3" 73 "9" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0592
"858" "E12_5" "E12" "Jliv10_Bd" 5 0.216 "T3" 73 "10" "Bd" "Jliv10" 0.1298 0.00451663591625449 0.0862
"859" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.134 "T3" 73 "1" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0105
"860" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.137 "T3" 73 "3" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0135
"861" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.143 "T3" 73 "4" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0195
"862" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.142 "T3" 73 "5" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0185
"863" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.141 "T3" 73 "6" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0175
"864" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.141 "T3" 73 "7" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0175
"865" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.146 "T3" 73 "8" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0225
"866" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.151 "T3" 73 "9" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0275
"867" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.163 "T3" 73 "10" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0395
"868" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.183 "T3" 73 "2" "Bd" "Jliv10_JlivBTP" 0.1235 0.00460072458061409 0.0595
"869" "G11_5" "G11" "Live_Bd" 5 0.245 "T3" 73 "4" "Bd" "Control" 0.1384 0.00440201973845844 0.1066
"870" "G12_5" "G12" "Live_Bd" 5 0.254 "T3" 73 "6" "Bd" "Control" 0.1384 0.00440201973845844 0.1156
"871" "H1_5" "H1" "JlivBTP_Bd" 5 0.156 "T3" 73 "1" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0226
"872" "H2_5" "H2" "JlivBTP_Bd" 5 0.151 "T3" 73 "3" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0176
"873" "H3_5" "H3" "JlivBTP_Bd" 5 0.152 "T3" 73 "4" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0186
"874" "H4_5" "H4" "JlivBTP_Bd" 5 0.153 "T3" 73 "5" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0196
"875" "H5_5" "H5" "JlivBTP_Bd" 5 0.152 "T3" 73 "6" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0186
"876" "H6_5" "H6" "JlivBTP_Bd" 5 0.148 "T3" 73 "7" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0146
"877" "H7_5" "H7" "JlivBTP_Bd" 5 0.151 "T3" 73 "8" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0176
"878" "H8_5" "H8" "JlivBTP_Bd" 5 0.155 "T3" 73 "9" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0216
"879" "H9_5" "H9" "JlivBTP_Bd" 5 0.174 "T3" 73 "10" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0406
"880" "H10_5" "H10" "JlivBTP_Bd" 5 0.212 "T3" 73 "2" "Bd" "JlivBTP" 0.1334 0.00648416875508685 0.0786
"881" "A3_1" "A3" "20D_Bd" 1 0.145 "T4" 97 "1" "Bd" "20D" 0.1149 0.00448330235429198 0.0301
"882" "A4_1" "A4" "20D_Bd" 1 0.126 "T4" 97 "2" "Bd" "20D" 0.1149 0.00448330235429198 0.0111
"883" "A7_1" "A7" "20D_2F_Bd" 1 0.123 "T4" 97 "1" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0028
"884" "A8_1" "A8" "20D_2F_Bd" 1 0.131 "T4" 97 "2" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0108
"885" "A11_1" "A11" "20D_Jliv10_Bd" 1 0.187 "T4" 97 "1" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0532
"886" "A12_1" "A12" "20D_Jliv10_Bd" 1 0.222 "T4" 97 "2" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0882
"887" "B3_1" "B3" "20D_Bd" 1 0.126 "T4" 97 "3" "Bd" "20D" 0.1149 0.00448330235429198 0.0111
"888" "B4_1" "B4" "20D_Bd" 1 0.126 "T4" 97 "4" "Bd" "20D" 0.1149 0.00448330235429198 0.0111
"889" "B7_1" "B7" "20D_2F_Bd" 1 0.126 "T4" 97 "3" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0058
"890" "B8_1" "B8" "20D_2F_Bd" 1 0.127 "T4" 97 "4" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0068
"891" "B11_1" "B11" "20D_Jliv10_Bd" 1 0.162 "T4" 97 "3" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0282
"892" "B12_1" "B12" "20D_Jliv10_Bd" 1 0.2 "T4" 97 "4" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0662
"893" "C3_1" "C3" "20D_Bd" 1 0.125 "T4" 97 "5" "Bd" "20D" 0.1149 0.00448330235429198 0.0101
"894" "C4_1" "C4" "20D_Bd" 1 0.125 "T4" 97 "6" "Bd" "20D" 0.1149 0.00448330235429198 0.0101
"895" "C7_1" "C7" "20D_2F_Bd" 1 0.128 "T4" 97 "5" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0078
"896" "C8_1" "C8" "20D_2F_Bd" 1 0.124 "T4" 97 "6" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0038
"897" "C11_1" "C11" "20D_Jliv10_Bd" 1 0.171 "T4" 97 "5" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0372
"898" "C12_1" "C12" "20D_Jliv10_Bd" 1 0.191 "T4" 97 "6" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0572
"899" "D3_1" "D3" "20D_Bd" 1 0.125 "T4" 97 "7" "Bd" "20D" 0.1149 0.00448330235429198 0.0101
"900" "D4_1" "D4" "20D_Bd" 1 0.122 "T4" 97 "8" "Bd" "20D" 0.1149 0.00448330235429198 0.0071
"901" "D7_1" "D7" "20D_2F_Bd" 1 0.124 "T4" 97 "7" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0038
"902" "D8_1" "D8" "20D_2F_Bd" 1 0.121 "T4" 97 "8" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.000799999999999995
"903" "D11_1" "D11" "20D_Jliv10_Bd" 1 0.178 "T4" 97 "7" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0442
"904" "D12_1" "D12" "20D_Jliv10_Bd" 1 0.214 "T4" 97 "8" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0802
"905" "E3_1" "E3" "20D_Bd" 1 0.116 "T4" 97 "9" "Bd" "20D" 0.1149 0.00448330235429198 0.0011
"906" "E4_1" "E4" "20D_Bd" 1 0.117 "T4" 97 "10" "Bd" "20D" 0.1149 0.00448330235429198 0.0021
