well_ID sampleID Plate OD Timepoint HoursElapsed
E9 37E_54D 3 0.136 T5 122
E10 37E_54D 3 0.139 T5 122
E11 37E_54D_Bd 3 0.151 T5 122
E12 37E_54D_Bd 3 0.161 T5 122
F1 37E_Jliv10 3 0.147 T5 122
F2 37E_Jliv10 3 0.149 T5 122
F3 37E_Jliv10 3 0.15 T5 122
F4 37E_Jliv10 3 0.156 T5 122
F5 37E_Jliv10 3 0.146 T5 122
F6 37E_Jliv10 3 0.143 T5 122
F7 37E_Jliv10 3 0.156 T5 122
F8 37E_Jliv10 3 0.142 T5 122
F9 37E_Jliv10 3 0.143 T5 122
F10 37E_Jliv10 3 0.143 T5 122
F11 Live_Bd 3 0.166 T5 122
F12 Live_Bd 3 0.18 T5 122
G1 37E_Jliv10_Bd 3 0.161 T5 122
G2 37E_Jliv10_Bd 3 0.162 T5 122
G3 37E_Jliv10_Bd 3 0.158 T5 122
G4 37E_Jliv10_Bd 3 0.165 T5 122
G5 37E_Jliv10_Bd 3 0.164 T5 122
G6 37E_Jliv10_Bd 3 0.155 T5 122
G7 37E_Jliv10_Bd 3 0.16 T5 122
G8 37E_Jliv10_Bd 3 0.159 T5 122
G9 37E_Jliv10_Bd 3 0.16 T5 122
G10 37E_Jliv10_Bd 3 0.165 T5 122
G11 SterileMedium 3 0.137 T5 122
G12 SterileMedium 3 0.141 T5 122
A1 37E_JlivBTP 4 0.152 T5 122
A2 37E_JlivBTP 4 0.157 T5 122
A3 37E_JlivBTP_Bd 4 0.179 T5 122
A4 37E_JlivBTP_Bd 4 0.18 T5 122
A5 54D 4 0.148 T5 122
A6 54D 4 0.147 T5 122
A7 54D_Bd 4 0.262 T5 122
A8 54D_Bd 4 0.234 T5 122
A9 54D_20D 4 0.15 T5 122
A10 54D_20D 4 0.153 T5 122
A11 54D_20D_Bd 4 0.444 T5 122
A12 54D_20D_Bd 4 0.468 T5 122
B1 37E_JlivBTP 4 0.152 T5 122
B2 37E_JlivBTP 4 0.16 T5 122
B3 37E_JlivBTP_Bd 4 0.163 T5 122
B4 37E_JlivBTP_Bd 4 0.167 T5 122
B5 54D 4 0.147 T5 122
B6 54D 4 0.147 T5 122
B7 54D_Bd 4 0.27 T5 122
B8 54D_Bd 4 0.24 T5 122
B9 54D_20D 4 0.154 T5 122
B10 54D_20D 4 0.152 T5 122
B11 54D_20D_Bd 4 0.325 T5 122
B12 54D_20D_Bd 4 0.334 T5 122
C1 37E_JlivBTP 4 0.151 T5 122
C2 37E_JlivBTP 4 0.156 T5 122
C3 37E_JlivBTP_Bd 4 0.16 T5 122
C4 37E_JlivBTP_Bd 4 0.163 T5 122
C5 54D 4 0.141 T5 122
C6 54D 4 0.142 T5 122
C7 54D_Bd 4 0.271 T5 122
C8 54D_Bd 4 0.242 T5 122
C9 54D_20D 4 0.147 T5 122
C10 54D_20D 4 0.149 T5 122
C11 54D_20D_Bd 4 0.324 T5 122
C12 54D_20D_Bd 4 0.312 T5 122
D1 37E_JlivBTP 4 0.154 T5 122
D2 37E_JlivBTP 4 0.149 T5 122
D3 37E_JlivBTP_Bd 4 0.154 T5 122
D4 37E_JlivBTP_Bd 4 0.159 T5 122
D5 54D 4 0.138 T5 122
D6 54D 4 0.138 T5 122
D7 54D_Bd 4 0.269 T5 122
D8 54D_Bd 4 0.256 T5 122
D9 54D_20D 4 0.159 T5 122
D10 54D_20D 4 0.145 T5 122
D11 54D_20D_Bd 4 0.304 T5 122
D12 54D_20D_Bd 4 0.32 T5 122
E1 37E_JlivBTP 4 0.152 T5 122
E2 37E_JlivBTP 4 0.151 T5 122
E3 37E_JlivBTP_Bd 4 0.154 T5 122
E4 37E_JlivBTP_Bd 4 0.154 T5 122
E5 54D 4 0.137 T5 122
E6 54D 4 0.138 T5 122
E7 54D_Bd 4 0.259 T5 122
E8 54D_Bd 4 0.244 T5 122
E9 54D_20D 4 0.14 T5 122
E10 54D_20D 4 0.142 T5 122
E11 54D_20D_Bd 4 0.286 T5 122
E12 54D_20D_Bd 4 0.323 T5 122
F1 54D_2F 4 0.115 T5 122
F2 54D_2F 4 0.114 T5 122
F3 54D_2F 4 0.121 T5 122
F4 54D_2F 4 0.129 T5 122
F5 54D_2F 4 0.135 T5 122
F6 54D_2F 4 0.134 T5 122
F7 54D_2F 4 0.135 T5 122
F8 54D_2F 4 0.136 T5 122
F9 54D_2F 4 0.136 T5 122
F10 54D_2F 4 0.136 T5 122
F11 SterileMedium 4 0.139 T5 122
F12 SterileMedium 4 0.136 T5 122
G1 54D_2F_Bd 4 0.125 T5 122
G2 54D_2F_Bd 4 0.121 T5 122
G3 54D_2F_Bd 4 0.12 T5 122
G4 54D_2F_Bd 4 0.123 T5 122
G5 54D_2F_Bd 4 0.133 T5 122
G6 54D_2F_Bd 4 0.133 T5 122
G7 54D_2F_Bd 4 0.133 T5 122
G8 54D_2F_Bd 4 0.133 T5 122
G9 54D_2F_Bd 4 0.134 T5 122
G10 54D_2F_Bd 4 0.139 T5 122
H1 JlivBTP 4 0.118 T5 122
H2 JlivBTP 4 0.126 T5 122
H3 JlivBTP 4 0.131 T5 122
H4 JlivBTP 4 0.129 T5 122
H5 JlivBTP 4 0.133 T5 122
H6 JlivBTP 4 0.131 T5 122
H7 JlivBTP 4 0.131 T5 122
H8 JlivBTP 4 0.132 T5 122
H9 JlivBTP 4 0.133 T5 122
H10 JlivBTP 4 0.141 T5 122
H11 Live_Bd 4 0.265 T5 122
H12 Live_Bd 4 0.284 T5 122
A1 54D_Jliv10 5 0.122 T5 122
A2 54D_Jliv10 5 0.117 T5 122
A3 54D_Jliv10_Bd 5 0.153 T5 122
A4 54D_Jliv10_Bd 5 0.154 T5 122
A5 54D_JlivBTP 5 0.124 T5 122
A6 54D_JlivBTP 5 0.125 T5 122
A7 54D_JlivBTP_Bd 5 0.176 T5 122
A8 54D_JlivBTP_Bd 5 0.175 T5 122
A9 Jliv10 5 0.135 T5 122
A10 Jliv10 5 0.142 T5 122
A11 Jliv10_Bd 5 0.223 T5 122
A12 Jliv10_Bd 5 0.242 T5 122
B1 54D_Jliv10 5 0.118 T5 122
B2 54D_Jliv10 5 0.111 T5 122
B3 54D_Jliv10_Bd 5 0.141 T5 122
B4 54D_Jliv10_Bd 5 0.143 T5 122
B5 54D_JlivBTP 5 0.12 T5 122
B6 54D_JlivBTP 5 0.113 T5 122
B7 54D_JlivBTP_Bd 5 0.168 T5 122
B8 54D_JlivBTP_Bd 5 0.17 T5 122
B9 Jliv10 5 0.132 T5 122
B10 Jliv10 5 0.14 T5 122
B11 Jliv10_Bd 5 0.205 T5 122
B12 Jliv10_Bd 5 0.231 T5 122
C1 54D_Jliv10 5 0.127 T5 122
C2 54D_Jliv10 5 0.115 T5 122
C3 54D_Jliv10_Bd 5 0.142 T5 122
C4 54D_Jliv10_Bd 5 0.138 T5 122
C5 54D_JlivBTP 5 0.119 T5 122
C6 54D_JlivBTP 5 0.122 T5 122
C7 54D_JlivBTP_Bd 5 0.166 T5 122
C8 54D_JlivBTP_Bd 5 0.162 T5 122
C9 Jliv10 5 0.126 T5 122
C10 Jliv10 5 0.139 T5 122
C11 Jliv10_Bd 5 0.218 T5 122
C12 Jliv10_Bd 5 0.252 T5 122
D1 54D_Jliv10 5 0.124 T5 122
D2 54D_Jliv10 5 0.117 T5 122
D3 54D_Jliv10_Bd 5 0.144 T5 122
D4 54D_Jliv10_Bd 5 0.137 T5 122
D5 54D_JlivBTP 5 0.119 T5 122
D6 54D_JlivBTP 5 0.124 T5 122
D7 54D_JlivBTP_Bd 5 0.152 T5 122
D8 54D_JlivBTP_Bd 5 0.156 T5 122
D9 Jliv10 5 0.126 T5 122
D10 Jliv10 5 0.128 T5 122
D11 Jliv10_Bd 5 0.235 T5 122
D12 Jliv10_Bd 5 0.235 T5 122
E1 54D_Jliv10 5 0.132 T5 122
E2 54D_Jliv10 5 0.128 T5 122
E3 54D_Jliv10_Bd 5 0.149 T5 122
E4 54D_Jliv10_Bd 5 0.141 T5 122
E5 54D_JlivBTP 5 0.12 T5 122
E6 54D_JlivBTP 5 0.122 T5 122
E7 54D_JlivBTP_Bd 5 0.165 T5 122
E8 54D_JlivBTP_Bd 5 0.16 T5 122
E9 Jliv10 5 0.13 T5 122
E10 Jliv10 5 0.129 T5 122
E11 Jliv10_Bd 5 0.269 T5 122
E12 Jliv10_Bd 5 0.255 T5 122
F1 Jliv10_JlivBTP 5 0.129 T5 122
F2 Jliv10_JlivBTP 5 0.121 T5 122
F3 Jliv10_JlivBTP 5 0.116 T5 122
F4 Jliv10_JlivBTP 5 0.121 T5 122
F5 Jliv10_JlivBTP 5 0.122 T5 122
F6 Jliv10_JlivBTP 5 0.122 T5 122
F7 Jliv10_JlivBTP 5 0.121 T5 122
F8 Jliv10_JlivBTP 5 0.123 T5 122
F9 Jliv10_JlivBTP 5 0.13 T5 122
F10 Jliv10_JlivBTP 5 0.13 T5 122
G1 Jliv10_JlivBTP_Bd 5 0.138 T5 122
G2 Jliv10_JlivBTP_Bd 5 0.14 T5 122
G3 Jliv10_JlivBTP_Bd 5 0.148 T5 122
G4 Jliv10_JlivBTP_Bd 5 0.14 T5 122
G5 Jliv10_JlivBTP_Bd 5 0.144 T5 122
G6 Jliv10_JlivBTP_Bd 5 0.148 T5 122
G7 Jliv10_JlivBTP_Bd 5 0.153 T5 122
G8 Jliv10_JlivBTP_Bd 5 0.166 T5 122
G9 Jliv10_JlivBTP_Bd 5 0.213 T5 122
G10 Jliv10_JlivBTP_Bd 5 0.278 T5 122
G11 Live_Bd 5 0.257 T5 122
G12 Live_Bd 5 0.273 T5 122
H1 JlivBTP_Bd 5 0.186 T5 122
H2 JlivBTP_Bd 5 0.18 T5 122
H3 JlivBTP_Bd 5 0.185 T5 122
H4 JlivBTP_Bd 5 0.174 T5 122
H5 JlivBTP_Bd 5 0.163 T5 122
H6 JlivBTP_Bd 5 0.16 T5 122
H7 JlivBTP_Bd 5 0.174 T5 122
H8 JlivBTP_Bd 5 0.19 T5 122
H9 JlivBTP_Bd 5 0.236 T5 122
H10 JlivBTP_Bd 5 0.243 T5 122
H11 SterileMedium 5 0.14 T5 122
H12 SterileMedium 5 0.142 T5 122
