well_ID sampleID Plate OD Timepoint HoursElapsed
E11 20D_Jliv10_Bd 1 0.209 T4 95
E12 20D_Jliv10_Bd 1 0.297 T4 95
F1 20D_JlivBTP 1 0.135 T4 95
F2 20D_JlivBTP 1 0.138 T4 95
F3 20D_JlivBTP 1 0.138 T4 95
F4 20D_JlivBTP 1 0.137 T4 95
F5 20D_JlivBTP 1 0.138 T4 95
F6 20D_JlivBTP 1 0.136 T4 95
F7 20D_JlivBTP 1 0.137 T4 95
F8 20D_JlivBTP 1 0.138 T4 95
F9 20D_JlivBTP 1 0.142 T4 95
F10 20D_JlivBTP 1 0.154 T4 95
F11 SterileMedium 1 0.143 T4 95
F12 SterileMedium 1 0.14 T4 95
G1 20D_JlivBTP_Bd 1 0.188 T4 95
G2 20D_JlivBTP_Bd 1 0.169 T4 95
G3 20D_JlivBTP_Bd 1 0.174 T4 95
G4 20D_JlivBTP_Bd 1 0.171 T4 95
G5 20D_JlivBTP_Bd 1 0.168 T4 95
G6 20D_JlivBTP_Bd 1 0.163 T4 95
G7 20D_JlivBTP_Bd 1 0.165 T4 95
G8 20D_JlivBTP_Bd 1 0.175 T4 95
G9 20D_JlivBTP_Bd 1 0.179 T4 95
G10 20D_JlivBTP_Bd 1 0.211 T4 95
H11 Live_Bd 1 0.324 T4 95
H12 Live_Bd 1 0.34 T4 95
A1 2F 2 0.13 T4 95
A2 2F 2 0.136 T4 95
A3 2F_Bd 2 0.137 T4 95
A4 2F_Bd 2 0.139 T4 95
A5 2F_Jliv10 2 0.141 T4 95
A6 2F_Jliv10 2 0.139 T4 95
A7 2F_Jliv10_Bd 2 0.145 T4 95
A8 2F_Jliv10_Bd 2 0.146 T4 95
A9 2f_JlivBTP 2 0.143 T4 95
A10 2f_JlivBTP 2 0.149 T4 95
A11 2f_JlivBTP_Bd 2 0.154 T4 95
A12 2f_JlivBTP_Bd 2 0.156 T4 95
B1 2F 2 0.123 T4 95
B2 2F 2 0.131 T4 95
B3 2F_Bd 2 0.133 T4 95
B4 2F_Bd 2 0.138 T4 95
B5 2F_Jliv10 2 0.136 T4 95
B6 2F_Jliv10 2 0.137 T4 95
B7 2F_Jliv10_Bd 2 0.147 T4 95
B8 2F_Jliv10_Bd 2 0.146 T4 95
B9 2f_JlivBTP 2 0.144 T4 95
B10 2f_JlivBTP 2 0.145 T4 95
B11 2f_JlivBTP_Bd 2 0.152 T4 95
B12 2f_JlivBTP_Bd 2 0.154 T4 95
C1 2F 2 0.129 T4 95
C2 2F 2 0.13 T4 95
C3 2F_Bd 2 0.134 T4 95
C4 2F_Bd 2 0.135 T4 95
C5 2F_Jliv10 2 0.141 T4 95
C6 2F_Jliv10 2 0.134 T4 95
C7 2F_Jliv10_Bd 2 0.144 T4 95
C8 2F_Jliv10_Bd 2 0.144 T4 95
C9 2f_JlivBTP 2 0.141 T4 95
C10 2f_JlivBTP 2 0.142 T4 95
C11 2f_JlivBTP_Bd 2 0.144 T4 95
C12 2f_JlivBTP_Bd 2 0.15 T4 95
D1 2F 2 0.129 T4 95
D2 2F 2 0.124 T4 95
D3 2F_Bd 2 0.129 T4 95
D4 2F_Bd 2 0.134 T4 95
D5 2F_Jliv10 2 0.13 T4 95
D6 2F_Jliv10 2 0.135 T4 95
D7 2F_Jliv10_Bd 2 0.142 T4 95
D8 2F_Jliv10_Bd 2 0.142 T4 95
D9 2f_JlivBTP 2 0.139 T4 95
D10 2f_JlivBTP 2 0.139 T4 95
D11 2f_JlivBTP_Bd 2 0.144 T4 95
D12 2f_JlivBTP_Bd 2 0.15 T4 95
E1 2F 2 0.113 T4 95
E2 2F 2 0.13 T4 95
E3 2F_Bd 2 0.128 T4 95
E4 2F_Bd 2 0.135 T4 95
E5 2F_Jliv10 2 0.13 T4 95
E6 2F_Jliv10 2 0.132 T4 95
E7 2F_Jliv10_Bd 2 0.141 T4 95
E8 2F_Jliv10_Bd 2 0.141 T4 95
E9 2f_JlivBTP 2 0.137 T4 95
E10 2f_JlivBTP 2 0.137 T4 95
E11 2f_JlivBTP_Bd 2 0.145 T4 95
E12 2f_JlivBTP_Bd 2 0.146 T4 95
F1 37E 2 0.125 T4 95
F2 37E 2 0.129 T4 95
F3 37E 2 0.129 T4 95
F4 37E 2 0.134 T4 95
F5 37E 2 0.131 T4 95
F6 37E 2 0.136 T4 95
F7 37E 2 0.136 T4 95
F8 37E 2 0.136 T4 95
F9 37E 2 0.135 T4 95
F10 37E 2 0.137 T4 95
G1 37E_Bd 2 0.156 T4 95
G2 37E_Bd 2 0.144 T4 95
G3 37E_Bd 2 0.141 T4 95
G4 37E_Bd 2 0.142 T4 95
G5 37E_Bd 2 0.145 T4 95
G6 37E_Bd 2 0.141 T4 95
G7 37E_Bd 2 0.141 T4 95
G8 37E_Bd 2 0.144 T4 95
G9 37E_Bd 2 0.147 T4 95
G10 37E_Bd 2 0.153 T4 95
G11 Live_Bd 2 0.234 T4 95
G12 Live_Bd 2 0.255 T4 95
H11 SterileMedium 2 0.14 T4 95
H12 SterileMedium 2 0.143 T4 95
A1 37E_20D 3 0.13 T4 95
A2 37E_20D 3 0.133 T4 95
A3 37E_20D_Bd 3 0.141 T4 95
A4 37E_20D_Bd 3 0.137 T4 95
A5 37E_2F 3 0.123 T4 95
A6 37E_2F 3 0.125 T4 95
A7 37E_2F_Bd 3 0.125 T4 95
A8 37E_2F_Bd 3 0.126 T4 95
A9 37E_54D 3 0.126 T4 95
A10 37E_54D 3 0.127 T4 95
A11 37E_54D_Bd 3 0.149 T4 95
A12 37E_54D_Bd 3 0.157 T4 95
B1 37E_20D 3 0.135 T4 95
B2 37E_20D 3 0.133 T4 95
B3 37E_20D_Bd 3 0.141 T4 95
B4 37E_20D_Bd 3 0.138 T4 95
B5 37E_2F 3 0.126 T4 95
B6 37E_2F 3 0.124 T4 95
B7 37E_2F_Bd 3 0.127 T4 95
B8 37E_2F_Bd 3 0.127 T4 95
B9 37E_54D 3 0.127 T4 95
B10 37E_54D 3 0.127 T4 95
B11 37E_54D_Bd 3 0.142 T4 95
B12 37E_54D_Bd 3 0.159 T4 95
C1 37E_20D 3 0.135 T4 95
C2 37E_20D 3 0.13 T4 95
C3 37E_20D_Bd 3 0.141 T4 95
C4 37E_20D_Bd 3 0.136 T4 95
C5 37E_2F 3 0.125 T4 95
C6 37E_2F 3 0.126 T4 95
C7 37E_2F_Bd 3 0.127 T4 95
C8 37E_2F_Bd 3 0.129 T4 95
C9 37E_54D 3 0.129 T4 95
C10 37E_54D 3 0.128 T4 95
C11 37E_54D_Bd 3 0.141 T4 95
C12 37E_54D_Bd 3 0.157 T4 95
D1 37E_20D 3 0.134 T4 95
D2 37E_20D 3 0.13 T4 95
D3 37E_20D_Bd 3 0.141 T4 95
D4 37E_20D_Bd 3 0.135 T4 95
D5 37E_2F 3 0.127 T4 95
D6 37E_2F 3 0.124 T4 95
D7 37E_2F_Bd 3 0.13 T4 95
D8 37E_2F_Bd 3 0.128 T4 95
D9 37E_54D 3 0.128 T4 95
D10 37E_54D 3 0.127 T4 95
D11 37E_54D_Bd 3 0.142 T4 95
D12 37E_54D_Bd 3 0.151 T4 95
E1 37E_20D 3 0.129 T4 95
E2 37E_20D 3 0.127 T4 95
E3 37E_20D_Bd 3 0.139 T4 95
E4 37E_20D_Bd 3 0.136 T4 95
E5 37E_2F 3 0.125 T4 95
E6 37E_2F 3 0.123 T4 95
E7 37E_2F_Bd 3 0.129 T4 95
E8 37E_2F_Bd 3 0.129 T4 95
E9 37E_54D 3 0.128 T4 95
E10 37E_54D 3 0.131 T4 95
E11 37E_54D_Bd 3 0.155 T4 95
E12 37E_54D_Bd 3 0.159 T4 95
F1 37E_Jliv10 3 0.132 T4 95
F2 37E_Jliv10 3 0.127 T4 95
F3 37E_Jliv10 3 0.129 T4 95
F4 37E_Jliv10 3 0.129 T4 95
F5 37E_Jliv10 3 0.127 T4 95
F6 37E_Jliv10 3 0.124 T4 95
F7 37E_Jliv10 3 0.119 T4 95
F8 37E_Jliv10 3 0.12 T4 95
F9 37E_Jliv10 3 0.129 T4 95
F10 37E_Jliv10 3 0.132 T4 95
F11 Live_Bd 3 0.282 T4 95
F12 Live_Bd 3 0.271 T4 95
G1 37E_Jliv10_Bd 3 0.164 T4 95
G2 37E_Jliv10_Bd 3 0.136 T4 95
G3 37E_Jliv10_Bd 3 0.14 T4 95
G4 37E_Jliv10_Bd 3 0.136 T4 95
G5 37E_Jliv10_Bd 3 0.135 T4 95
G6 37E_Jliv10_Bd 3 0.137 T4 95
G7 37E_Jliv10_Bd 3 0.129 T4 95
G8 37E_Jliv10_Bd 3 0.131 T4 95
G9 37E_Jliv10_Bd 3 0.134 T4 95
G10 37E_Jliv10_Bd 3 0.163 T4 95
G11 SterileMedium 3 0.136 T4 95
G12 SterileMedium 3 0.136 T4 95
A1 37E_JlivBTP 4 0.152 T4 95
A2 37E_JlivBTP 4 0.154 T4 95
A3 37E_JlivBTP_Bd 4 0.165 T4 95
A4 37E_JlivBTP_Bd 4 0.166 T4 95
A5 54D 4 0.153 T4 95
A6 54D 4 0.154 T4 95
A7 54D_Bd 4 0.25 T4 95
A8 54D_Bd 4 0.256 T4 95
A9 54D_20D 4 0.155 T4 95
A10 54D_20D 4 0.156 T4 95
A11 54D_20D_Bd 4 0.397 T4 95
A12 54D_20D_Bd 4 0.471 T4 95
B1 37E_JlivBTP 4 0.152 T4 95
B2 37E_JlivBTP 4 0.152 T4 95
B3 37E_JlivBTP_Bd 4 0.158 T4 95
B4 37E_JlivBTP_Bd 4 0.163 T4 95
B5 54D 4 0.15 T4 95
B6 54D 4 0.151 T4 95
B7 54D_Bd 4 0.258 T4 95
B8 54D_Bd 4 0.257 T4 95
B9 54D_20D 4 0.149 T4 95
B10 54D_20D 4 0.148 T4 95
B11 54D_20D_Bd 4 0.327 T4 95
B12 54D_20D_Bd 4 0.341 T4 95
C1 37E_JlivBTP 4 0.146 T4 95
C2 37E_JlivBTP 4 0.148 T4 95
C3 37E_JlivBTP_Bd 4 0.154 T4 95
C4 37E_JlivBTP_Bd 4 0.154 T4 95
C5 54D 4 0.145 T4 95
C6 54D 4 0.145 T4 95
C7 54D_Bd 4 0.252 T4 95
C8 54D_Bd 4 0.252 T4 95
C9 54D_20D 4 0.142 T4 95
C10 54D_20D 4 0.141 T4 95
C11 54D_20D_Bd 4 0.318 T4 95
C12 54D_20D_Bd 4 0.345 T4 95
D1 37E_JlivBTP 4 0.145 T4 95
D2 37E_JlivBTP 4 0.143 T4 95
D3 37E_JlivBTP_Bd 4 0.152 T4 95
D4 37E_JlivBTP_Bd 4 0.158 T4 95
D5 54D 4 0.141 T4 95
D6 54D 4 0.144 T4 95
D7 54D_Bd 4 0.249 T4 95
D8 54D_Bd 4 0.25 T4 95
D9 54D_20D 4 0.139 T4 95
D10 54D_20D 4 0.137 T4 95
D11 54D_20D_Bd 4 0.301 T4 95
D12 54D_20D_Bd 4 0.33 T4 95
E1 37E_JlivBTP 4 0.141 T4 95
E2 37E_JlivBTP 4 0.147 T4 95
E3 37E_JlivBTP_Bd 4 0.147 T4 95
E4 37E_JlivBTP_Bd 4 0.151 T4 95
E5 54D 4 0.136 T4 95
E6 54D 4 0.14 T4 95
E7 54D_Bd 4 0.24 T4 95
E8 54D_Bd 4 0.242 T4 95
E9 54D_20D 4 0.136 T4 95
E10 54D_20D 4 0.123 T4 95
E11 54D_20D_Bd 4 0.321 T4 95
E12 54D_20D_Bd 4 0.324 T4 95
F1 54D_2F 4 0.126 T4 95
F2 54D_2F 4 0.128 T4 95
F3 54D_2F 4 0.136 T4 95
F4 54D_2F 4 0.133 T4 95
F5 54D_2F 4 0.129 T4 95
F6 54D_2F 4 0.131 T4 95
F7 54D_2F 4 0.133 T4 95
F8 54D_2F 4 0.133 T4 95
F9 54D_2F 4 0.134 T4 95
F10 54D_2F 4 0.134 T4 95
F11 SterileMedium 4 0.135 T4 95
F12 SterileMedium 4 0.137 T4 95
G1 54D_2F_Bd 4 0.134 T4 95
G2 54D_2F_Bd 4 0.134 T4 95
G3 54D_2F_Bd 4 0.135 T4 95
G4 54D_2F_Bd 4 0.137 T4 95
G5 54D_2F_Bd 4 0.138 T4 95
G6 54D_2F_Bd 4 0.144 T4 95
G7 54D_2F_Bd 4 0.136 T4 95
G8 54D_2F_Bd 4 0.138 T4 95
G9 54D_2F_Bd 4 0.139 T4 95
G10 54D_2F_Bd 4 0.14 T4 95
H1 JlivBTP 4 0.134 T4 95
H2 JlivBTP 4 0.134 T4 95
H3 JlivBTP 4 0.135 T4 95
H4 JlivBTP 4 0.136 T4 95
H5 JlivBTP 4 0.138 T4 95
H6 JlivBTP 4 0.144 T4 95
H7 JlivBTP 4 0.138 T4 95
H8 JlivBTP 4 0.14 T4 95
H9 JlivBTP 4 0.136 T4 95
H10 JlivBTP 4 0.135 T4 95
H11 Live_Bd 4 0.313 T4 95
H12 Live_Bd 4 0.323 T4 95
A1 54D_Jliv10 5 0.116 T4 95
A2 54D_Jliv10 5 0.118 T4 95
A3 54D_Jliv10_Bd 5 0.236 T4 95
A4 54D_Jliv10_Bd 5 0.244 T4 95
A5 54D_JlivBTP 5 0.124 T4 95
A6 54D_JlivBTP 5 0.121 T4 95
A7 54D_JlivBTP_Bd 5 0.188 T4 95
A8 54D_JlivBTP_Bd 5 0.154 T4 95
A9 Jliv10 5 0.137 T4 95
A10 Jliv10 5 0.144 T4 95
A11 Jliv10_Bd 5 0.167 T4 95
A12 Jliv10_Bd 5 0.173 T4 95
B1 54D_Jliv10 5 0.12 T4 95
B2 54D_Jliv10 5 0.115 T4 95
B3 54D_Jliv10_Bd 5 0.195 T4 95
B4 54D_Jliv10_Bd 5 0.215 T4 95
B5 54D_JlivBTP 5 0.128 T4 95
B6 54D_JlivBTP 5 0.129 T4 95
B7 54D_JlivBTP_Bd 5 0.168 T4 95
B8 54D_JlivBTP_Bd 5 0.144 T4 95
B9 Jliv10 5 0.133 T4 95
B10 Jliv10 5 0.132 T4 95
B11 Jliv10_Bd 5 0.153 T4 95
B12 Jliv10_Bd 5 0.181 T4 95
C1 54D_Jliv10 5 0.115 T4 95
C2 54D_Jliv10 5 0.113 T4 95
C3 54D_Jliv10_Bd 5 0.17 T4 95
C4 54D_Jliv10_Bd 5 0.184 T4 95
C5 54D_JlivBTP 5 0.127 T4 95
C6 54D_JlivBTP 5 0.125 T4 95
C7 54D_JlivBTP_Bd 5 0.152 T4 95
C8 54D_JlivBTP_Bd 5 0.142 T4 95
C9 Jliv10 5 0.132 T4 95
C10 Jliv10 5 0.136 T4 95
C11 Jliv10_Bd 5 0.156 T4 95
C12 Jliv10_Bd 5 0.162 T4 95
D1 54D_Jliv10 5 0.127 T4 95
D2 54D_Jliv10 5 0.124 T4 95
D3 54D_Jliv10_Bd 5 0.173 T4 95
D4 54D_Jliv10_Bd 5 0.186 T4 95
D5 54D_JlivBTP 5 0.123 T4 95
D6 54D_JlivBTP 5 0.13 T4 95
D7 54D_JlivBTP_Bd 5 0.148 T4 95
D8 54D_JlivBTP_Bd 5 0.145 T4 95
D9 Jliv10 5 0.128 T4 95
D10 Jliv10 5 0.131 T4 95
D11 Jliv10_Bd 5 0.15 T4 95
D12 Jliv10_Bd 5 0.17 T4 95
E1 54D_Jliv10 5 0.13 T4 95
E2 54D_Jliv10 5 0.126 T4 95
E3 54D_Jliv10_Bd 5 0.144 T4 95
E4 54D_Jliv10_Bd 5 0.15 T4 95
E5 54D_JlivBTP 5 0.126 T4 95
E6 54D_JlivBTP 5 0.121 T4 95
E7 54D_JlivBTP_Bd 5 0.139 T4 95
E8 54D_JlivBTP_Bd 5 0.144 T4 95
E9 Jliv10 5 0.128 T4 95
E10 Jliv10 5 0.128 T4 95
E11 Jliv10_Bd 5 0.159 T4 95
E12 Jliv10_Bd 5 0.196 T4 95
F1 Jliv10_JlivBTP 5 0.134 T4 95
F2 Jliv10_JlivBTP 5 0.128 T4 95
F3 Jliv10_JlivBTP 5 0.131 T4 95
F4 Jliv10_JlivBTP 5 0.129 T4 95
F5 Jliv10_JlivBTP 5 0.126 T4 95
F6 Jliv10_JlivBTP 5 0.125 T4 95
F7 Jliv10_JlivBTP 5 0.124 T4 95
F8 Jliv10_JlivBTP 5 0.128 T4 95
F9 Jliv10_JlivBTP 5 0.126 T4 95
F10 Jliv10_JlivBTP 5 0.129 T4 95
G1 Jliv10_JlivBTP_Bd 5 0.166 T4 95
G2 Jliv10_JlivBTP_Bd 5 0.143 T4 95
G3 Jliv10_JlivBTP_Bd 5 0.15 T4 95
G4 Jliv10_JlivBTP_Bd 5 0.141 T4 95
G5 Jliv10_JlivBTP_Bd 5 0.146 T4 95
G6 Jliv10_JlivBTP_Bd 5 0.141 T4 95
G7 Jliv10_JlivBTP_Bd 5 0.14 T4 95
G8 Jliv10_JlivBTP_Bd 5 0.141 T4 95
G9 Jliv10_JlivBTP_Bd 5 0.15 T4 95
G10 Jliv10_JlivBTP_Bd 5 0.164 T4 95
G11 Live_Bd 5 0.27 T4 95
G12 Live_Bd 5 0.303 T4 95
H1 JlivBTP_Bd 5 0.221 T4 95
H2 JlivBTP_Bd 5 0.202 T4 95
H3 JlivBTP_Bd 5 0.193 T4 95
H4 JlivBTP_Bd 5 0.178 T4 95
H5 JlivBTP_Bd 5 0.209 T4 95
H6 JlivBTP_Bd 5 0.231 T4 95
H7 JlivBTP_Bd 5 0.158 T4 95
H8 JlivBTP_Bd 5 0.182 T4 95
H9 JlivBTP_Bd 5 0.407 T4 95
H10 JlivBTP_Bd 5 0.278 T4 95
H11 SterileMedium 5 0.136 T4 95
H12 SterileMedium 5 0.137 T4 95
A1 20D 1 0.141 T5 119
A2 20D 1 0.147 T5 119
A3 20D_Bd 1 0.168 T5 119
A4 20D_Bd 1 0.161 T5 119
A5 20D_2F 1 0.145 T5 119
A6 20D_2F 1 0.144 T5 119
A7 20D_2F_Bd 1 0.151 T5 119
A8 20D_2F_Bd 1 0.155 T5 119
A9 20D_Jliv10 1 0.154 T5 119
A10 20D_Jliv10 1 0.157 T5 119
A11 20D_Jliv10_Bd 1 0.193 T5 119
A12 20D_Jliv10_Bd 1 0.194 T5 119
B1 20D 1 0.134 T5 119
B2 20D 1 0.134 T5 119
B3 20D_Bd 1 0.139 T5 119
B4 20D_Bd 1 0.14 T5 119
B5 20D_2F 1 0.135 T5 119
B6 20D_2F 1 0.138 T5 119
B7 20D_2F_Bd 1 0.151 T5 119
B8 20D_2F_Bd 1 0.144 T5 119
B9 20D_Jliv10 1 0.164 T5 119
B10 20D_Jliv10 1 0.157 T5 119
B11 20D_Jliv10_Bd 1 0.194 T5 119
B12 20D_Jliv10_Bd 1 0.213 T5 119
C1 20D 1 0.131 T5 119
C2 20D 1 0.124 T5 119
C3 20D_Bd 1 0.145 T5 119
C4 20D_Bd 1 0.135 T5 119
C5 20D_2F 1 0.136 T5 119
C6 20D_2F 1 0.13 T5 119
C7 20D_2F_Bd 1 0.146 T5 119
C8 20D_2F_Bd 1 0.147 T5 119
C9 20D_Jliv10 1 0.141 T5 119
C10 20D_Jliv10 1 0.147 T5 119
C11 20D_Jliv10_Bd 1 0.175 T5 119
C12 20D_Jliv10_Bd 1 0.232 T5 119
D1 20D 1 0.126 T5 119
D2 20D 1 0.125 T5 119
D3 20D_Bd 1 0.138 T5 119
D4 20D_Bd 1 0.135 T5 119
D5 20D_2F 1 0.134 T5 119
D6 20D_2F 1 0.141 T5 119
D7 20D_2F_Bd 1 0.14 T5 119
D8 20D_2F_Bd 1 0.136 T5 119
D9 20D_Jliv10 1 0.149 T5 119
D10 20D_Jliv10 1 0.14 T5 119
D11 20D_Jliv10_Bd 1 0.182 T5 119
D12 20D_Jliv10_Bd 1 0.243 T5 119
E1 20D 1 0.126 T5 119
E2 20D 1 0.119 T5 119
E3 20D_Bd 1 0.135 T5 119
E4 20D_Bd 1 0.142 T5 119
E5 20D_2F 1 0.128 T5 119
E6 20D_2F 1 0.131 T5 119
E7 20D_2F_Bd 1 0.137 T5 119
E8 20D_2F_Bd 1 0.133 T5 119
E9 20D_Jliv10 1 0.149 T5 119
E10 20D_Jliv10 1 0.135 T5 119
E11 20D_Jliv10_Bd 1 0.197 T5 119
E12 20D_Jliv10_Bd 1 0.298 T5 119
F1 20D_JlivBTP 1 0.125 T5 119
F2 20D_JlivBTP 1 0.129 T5 119
F3 20D_JlivBTP 1 0.133 T5 119
F4 20D_JlivBTP 1 0.128 T5 119
F5 20D_JlivBTP 1 0.122 T5 119
F6 20D_JlivBTP 1 0.12 T5 119
F7 20D_JlivBTP 1 0.123 T5 119
F8 20D_JlivBTP 1 0.126 T5 119
F9 20D_JlivBTP 1 0.135 T5 119
F10 20D_JlivBTP 1 0.127 T5 119
F11 SterileMedium 1 0.13 T5 119
F12 SterileMedium 1 0.141 T5 119
G1 20D_JlivBTP_Bd 1 0.181 T5 119
G2 20D_JlivBTP_Bd 1 0.161 T5 119
G3 20D_JlivBTP_Bd 1 0.164 T5 119
G4 20D_JlivBTP_Bd 1 0.157 T5 119
G5 20D_JlivBTP_Bd 1 0.153 T5 119
G6 20D_JlivBTP_Bd 1 0.148 T5 119
G7 20D_JlivBTP_Bd 1 0.155 T5 119
G8 20D_JlivBTP_Bd 1 0.162 T5 119
G9 20D_JlivBTP_Bd 1 0.169 T5 119
G10 20D_JlivBTP_Bd 1 0.189 T5 119
H11 Live_Bd 1 0.32 T5 119
H12 Live_Bd 1 0.372 T5 119
A1 2F 2 0.113 T5 119
A2 2F 2 0.115 T5 119
A3 2F_Bd 2 0.119 T5 119
A4 2F_Bd 2 0.12 T5 119
A5 2F_Jliv10 2 0.127 T5 119
A6 2F_Jliv10 2 0.122 T5 119
A7 2F_Jliv10_Bd 2 0.128 T5 119
A8 2F_Jliv10_Bd 2 0.132 T5 119
A9 2f_JlivBTP 2 0.13 T5 119
A10 2f_JlivBTP 2 0.139 T5 119
A11 2f_JlivBTP_Bd 2 0.148 T5 119
A12 2f_JlivBTP_Bd 2 0.151 T5 119
B1 2F 2 0.117 T5 119
B2 2F 2 0.105 T5 119
B3 2F_Bd 2 0.121 T5 119
B4 2F_Bd 2 0.122 T5 119
B5 2F_Jliv10 2 0.12 T5 119
B6 2F_Jliv10 2 0.123 T5 119
B7 2F_Jliv10_Bd 2 0.131 T5 119
B8 2F_Jliv10_Bd 2 0.134 T5 119
B9 2f_JlivBTP 2 0.132 T5 119
B10 2f_JlivBTP 2 0.136 T5 119
B11 2f_JlivBTP_Bd 2 0.146 T5 119
B12 2f_JlivBTP_Bd 2 0.152 T5 119
C1 2F 2 0.111 T5 119
C2 2F 2 0.115 T5 119
C3 2F_Bd 2 0.121 T5 119
C4 2F_Bd 2 0.119 T5 119
C5 2F_Jliv10 2 0.126 T5 119
C6 2F_Jliv10 2 0.121 T5 119
C7 2F_Jliv10_Bd 2 0.129 T5 119
C8 2F_Jliv10_Bd 2 0.131 T5 119
C9 2f_JlivBTP 2 0.13 T5 119
C10 2f_JlivBTP 2 0.131 T5 119
C11 2f_JlivBTP_Bd 2 0.137 T5 119
C12 2f_JlivBTP_Bd 2 0.147 T5 119
D1 2F 2 0.111 T5 119
D2 2F 2 0.119 T5 119
D3 2F_Bd 2 0.117 T5 119
D4 2F_Bd 2 0.121 T5 119
D5 2F_Jliv10 2 0.118 T5 119
D6 2F_Jliv10 2 0.123 T5 119
D7 2F_Jliv10_Bd 2 0.129 T5 119
D8 2F_Jliv10_Bd 2 0.132 T5 119
D9 2f_JlivBTP 2 0.129 T5 119
D10 2f_JlivBTP 2 0.131 T5 119
D11 2f_JlivBTP_Bd 2 0.137 T5 119
D12 2f_JlivBTP_Bd 2 0.144 T5 119
E1 2F 2 0.118 T5 119
E2 2F 2 0.118 T5 119
E3 2F_Bd 2 0.112 T5 119
E4 2F_Bd 2 0.122 T5 119
E5 2F_Jliv10 2 0.117 T5 119
E6 2F_Jliv10 2 0.122 T5 119
E7 2F_Jliv10_Bd 2 0.128 T5 119
E8 2F_Jliv10_Bd 2 0.13 T5 119
E9 2f_JlivBTP 2 0.127 T5 119
E10 2f_JlivBTP 2 0.128 T5 119
E11 2f_JlivBTP_Bd 2 0.138 T5 119
E12 2f_JlivBTP_Bd 2 0.141 T5 119
F1 37E 2 0.137 T5 119
F2 37E 2 0.134 T5 119
F3 37E 2 0.133 T5 119
F4 37E 2 0.131 T5 119
F5 37E 2 0.129 T5 119
F6 37E 2 0.127 T5 119
F7 37E 2 0.13 T5 119
F8 37E 2 0.13 T5 119
F9 37E 2 0.129 T5 119
F10 37E 2 0.129 T5 119
G1 37E_Bd 2 0.158 T5 119
G2 37E_Bd 2 0.149 T5 119
G3 37E_Bd 2 0.14 T5 119
G4 37E_Bd 2 0.134 T5 119
G5 37E_Bd 2 0.14 T5 119
G6 37E_Bd 2 0.133 T5 119
G7 37E_Bd 2 0.134 T5 119
G8 37E_Bd 2 0.136 T5 119
G9 37E_Bd 2 0.141 T5 119
G10 37E_Bd 2 0.147 T5 119
G11 Live_Bd 2 0.201 T5 119
G12 Live_Bd 2 0.227 T5 119
H11 SterileMedium 2 0.136 T5 119
H12 SterileMedium 2 0.138 T5 119
A1 37E_20D 3 0.118 T5 119
A2 37E_20D 3 0.124 T5 119
A3 37E_20D_Bd 3 0.137 T5 119
A4 37E_20D_Bd 3 0.134 T5 119
A5 37E_2F 3 0.115 T5 119
A6 37E_2F 3 0.12 T5 119
A7 37E_2F_Bd 3 0.126 T5 119
A8 37E_2F_Bd 3 0.128 T5 119
A9 37E_54D 3 0.128 T5 119
A10 37E_54D 3 0.131 T5 119
A11 37E_54D_Bd 3 0.158 T5 119
A12 37E_54D_Bd 3 0.168 T5 119
B1 37E_20D 3 0.122 T5 119
B2 37E_20D 3 0.121 T5 119
B3 37E_20D_Bd 3 0.129 T5 119
B4 37E_20D_Bd 3 0.129 T5 119
B5 37E_2F 3 0.116 T5 119
B6 37E_2F 3 0.116 T5 119
B7 37E_2F_Bd 3 0.127 T5 119
B8 37E_2F_Bd 3 0.129 T5 119
B9 37E_54D 3 0.129 T5 119
B10 37E_54D 3 0.13 T5 119
B11 37E_54D_Bd 3 0.15 T5 119
B12 37E_54D_Bd 3 0.17 T5 119
C1 37E_20D 3 0.122 T5 119
C2 37E_20D 3 0.12 T5 119
C3 37E_20D_Bd 3 0.133 T5 119
C4 37E_20D_Bd 3 0.129 T5 119
C5 37E_2F 3 0.116 T5 119
C6 37E_2F 3 0.117 T5 119
C7 37E_2F_Bd 3 0.12 T5 119
C8 37E_2F_Bd 3 0.123 T5 119
C9 37E_54D 3 0.129 T5 119
C10 37E_54D 3 0.129 T5 119
C11 37E_54D_Bd 3 0.144 T5 119
C12 37E_54D_Bd 3 0.162 T5 119
D1 37E_20D 3 0.122 T5 119
D2 37E_20D 3 0.124 T5 119
D3 37E_20D_Bd 3 0.135 T5 119
D4 37E_20D_Bd 3 0.129 T5 119
D5 37E_2F 3 0.117 T5 119
D6 37E_2F 3 0.118 T5 119
D7 37E_2F_Bd 3 0.125 T5 119
D8 37E_2F_Bd 3 0.123 T5 119
D9 37E_54D 3 0.127 T5 119
D10 37E_54D 3 0.128 T5 119
D11 37E_54D_Bd 3 0.146 T5 119
D12 37E_54D_Bd 3 0.151 T5 119
E1 37E_20D 3 0.121 T5 119
E2 37E_20D 3 0.126 T5 119
E3 37E_20D_Bd 3 0.141 T5 119
E4 37E_20D_Bd 3 0.134 T5 119
E5 37E_2F 3 0.119 T5 119
E6 37E_2F 3 0.116 T5 119
E7 37E_2F_Bd 3 0.126 T5 119
E8 37E_2F_Bd 3 0.128 T5 119
E9 37E_54D 3 0.128 T5 119
E10 37E_54D 3 0.132 T5 119
E11 37E_54D_Bd 3 0.16 T5 119
